"Date Time, GMT-07:00","Water Content, m³/m³ (SEN S/N: 20084300, LBL: West1)","Water Content, m³/m³ (SEN S/N: 20084302, LBL: East1)","Water Content, m³/m³ (SEN S/N: 20084303, LBL: East2)","Water Content, m³/m³ (SEN S/N: 20196321, LBL: West 2)"
17-11-29 09:38:29.0,0.0352,0.0264,0.0308,0.0315
17-11-29 09:48:29.0,0.0344,0.0257,0.0308,0.0315
17-11-29 09:58:29.0,0.0352,0.0264,0.0308,0.0322
17-11-29 10:08:29.0,0.0344,0.0272,0.0315,0.0322
17-11-29 10:18:29.0,0.0352,0.0272,0.0322,0.0330
17-11-29 10:28:29.0,0.0359,0.0279,0.0330,0.0337
17-11-29 10:38:29.0,0.0366,0.0293,0.0344,0.0337
17-11-29 10:48:29.0,0.0373,0.0308,0.0352,0.0344
17-11-29 10:58:29.0,0.0373,0.0301,0.0352,0.0344
17-11-29 11:08:29.0,0.0373,0.0308,0.0352,0.0344
17-11-29 11:18:29.0,0.0373,0.0308,0.0359,0.0344
17-11-29 11:28:29.0,0.0373,0.0315,0.0366,0.0352
17-11-29 11:38:29.0,0.0381,0.0315,0.0366,0.0352
17-11-29 11:48:29.0,0.0381,0.0315,0.0366,0.0352
17-11-29 11:58:29.0,0.0381,0.0315,0.0359,0.0352
17-11-29 12:08:29.0,0.0381,0.0315,0.0366,0.0352
17-11-29 12:18:29.0,0.0381,0.0315,0.0359,0.0352
17-11-29 12:28:29.0,0.0381,0.0308,0.0359,0.0352
17-11-29 12:38:29.0,0.0381,0.0315,0.0359,0.0359
17-11-29 12:48:29.0,0.0388,0.0322,0.0359,0.0359
17-11-29 12:58:29.0,0.0388,0.0322,0.0359,0.0359
17-11-29 13:08:29.0,0.0388,0.0322,0.0366,0.0359
17-11-29 13:18:29.0,0.0388,0.0322,0.0366,0.0366
17-11-29 13:28:29.0,0.0388,0.0315,0.0366,0.0366
17-11-29 13:38:29.0,0.0388,0.0315,0.0366,0.0366
17-11-29 13:48:29.0,0.0388,0.0315,0.0366,0.0373
17-11-29 13:58:29.0,0.0388,0.0315,0.0373,0.0373
17-11-29 14:08:29.0,0.0388,0.0322,0.0366,0.0366
17-11-29 14:18:29.0,0.0388,0.0322,0.0366,0.0366
17-11-29 14:28:29.0,0.0395,0.0315,0.0366,0.0366
17-11-29 14:38:29.0,0.0388,0.0322,0.0366,0.0366
17-11-29 14:48:29.0,0.0388,0.0322,0.0359,0.0366
17-11-29 14:58:29.0,0.0395,0.0322,0.0359,0.0366
17-11-29 15:08:29.0,0.0395,0.0322,0.0359,0.0373
17-11-29 15:18:29.0,0.0388,0.0322,0.0359,0.0373
17-11-29 15:28:29.0,0.0388,0.0322,0.0352,0.0373
17-11-29 15:38:29.0,0.0388,0.0322,0.0352,0.0373
17-11-29 15:48:29.0,0.0388,0.0322,0.0344,0.0373
17-11-29 15:58:29.0,0.0381,0.0315,0.0344,0.0359
17-11-29 16:08:29.0,0.0381,0.0293,0.0337,0.0352
17-11-29 16:18:29.0,0.0373,0.0293,0.0337,0.0344
17-11-29 16:28:29.0,0.0373,0.0293,0.0337,0.0344
17-11-29 16:38:29.0,0.0366,0.0293,0.0337,0.0337
17-11-29 16:48:29.0,0.0366,0.0286,0.0330,0.0337
17-11-29 16:58:29.0,0.0359,0.0279,0.0322,0.0330
17-11-29 17:08:29.0,0.0359,0.0272,0.0315,0.0330
17-11-29 17:18:29.0,0.0366,0.0272,0.0315,0.0322
17-11-29 17:28:29.0,0.0359,0.0264,0.0308,0.0322
17-11-29 17:38:29.0,0.0359,0.0264,0.0308,0.0322
17-11-29 17:48:29.0,0.0352,0.0272,0.0315,0.0315
17-11-29 17:58:29.0,0.0352,0.0264,0.0315,0.0315
17-11-29 18:08:29.0,0.0352,0.0264,0.0315,0.0315
17-11-29 18:18:29.0,0.0344,0.0257,0.0308,0.0315
17-11-29 18:28:29.0,0.0344,0.0257,0.0308,0.0308
17-11-29 18:38:29.0,0.0337,0.0250,0.0308,0.0308
17-11-29 18:48:29.0,0.0344,0.0250,0.0308,0.0308
17-11-29 18:58:29.0,0.0344,0.0250,0.0301,0.0308
17-11-29 19:08:29.0,0.0337,0.0243,0.0301,0.0308
17-11-29 19:18:29.0,0.0337,0.0243,0.0301,0.0308
17-11-29 19:28:29.0,0.0337,0.0250,0.0301,0.0301
17-11-29 19:38:29.0,0.0337,0.0243,0.0301,0.0301
17-11-29 19:48:29.0,0.0337,0.0243,0.0301,0.0301
17-11-29 19:58:29.0,0.0337,0.0243,0.0293,0.0301
17-11-29 20:08:29.0,0.0337,0.0243,0.0301,0.0301
17-11-29 20:18:29.0,0.0337,0.0243,0.0293,0.0301
17-11-29 20:28:29.0,0.0330,0.0243,0.0301,0.0301
17-11-29 20:38:29.0,0.0337,0.0243,0.0293,0.0301
17-11-29 20:48:29.0,0.0337,0.0228,0.0286,0.0293
17-11-29 20:58:29.0,0.0337,0.0243,0.0293,0.0301
17-11-29 21:08:29.0,0.0337,0.0235,0.0293,0.0301
17-11-29 21:18:29.0,0.0337,0.0235,0.0293,0.0301
17-11-29 21:28:29.0,0.0330,0.0235,0.0293,0.0301
17-11-29 21:38:29.0,0.0337,0.0235,0.0293,0.0301
17-11-29 21:48:29.0,0.0337,0.0235,0.0293,0.0293
17-11-29 21:58:29.0,0.0337,0.0243,0.0293,0.0293
17-11-29 22:08:29.0,0.0337,0.0235,0.0286,0.0293
17-11-29 22:18:29.0,0.0330,0.0235,0.0293,0.0293
17-11-29 22:28:29.0,0.0330,0.0235,0.0293,0.0301
17-11-29 22:38:29.0,0.0337,0.0235,0.0293,0.0301
17-11-29 22:48:29.0,0.0330,0.0235,0.0286,0.0301
17-11-29 22:58:29.0,0.0337,0.0235,0.0293,0.0301
17-11-29 23:08:29.0,0.0337,0.0235,0.0286,0.0301
17-11-29 23:18:29.0,0.0330,0.0235,0.0286,0.0301
17-11-29 23:28:29.0,0.0330,0.0235,0.0286,0.0301
17-11-29 23:38:29.0,0.0330,0.0235,0.0286,0.0301
17-11-29 23:48:29.0,0.0330,0.0235,0.0286,0.0293
17-11-29 23:58:29.0,0.0330,0.0235,0.0286,0.0293
17-11-30 00:08:29.0,0.0330,0.0235,0.0286,0.0293
17-11-30 00:18:29.0,0.0330,0.0235,0.0279,0.0293
17-11-30 00:28:29.0,0.0330,0.0235,0.0286,0.0293
17-11-30 00:38:29.0,0.0330,0.0235,0.0286,0.0293
17-11-30 00:48:29.0,0.0330,0.0235,0.0286,0.0293
17-11-30 00:58:29.0,0.0322,0.0228,0.0279,0.0293
17-11-30 01:08:29.0,0.0330,0.0235,0.0286,0.0293
17-11-30 01:18:29.0,0.0330,0.0228,0.0279,0.0301
17-11-30 01:28:29.0,0.0330,0.0228,0.0286,0.0293
17-11-30 01:38:29.0,0.0330,0.0228,0.0279,0.0293
17-11-30 01:48:29.0,0.0330,0.0228,0.0286,0.0301
17-11-30 01:58:29.0,0.0330,0.0235,0.0293,0.0293
17-11-30 02:08:29.0,0.0330,0.0235,0.0286,0.0293
17-11-30 02:18:29.0,0.0330,0.0228,0.0279,0.0293
17-11-30 02:28:29.0,0.0330,0.0228,0.0286,0.0293
17-11-30 02:38:29.0,0.0330,0.0228,0.0279,0.0293
17-11-30 02:48:29.0,0.0330,0.0228,0.0286,0.0301
17-11-30 02:58:29.0,0.0330,0.0235,0.0293,0.0301
17-11-30 03:08:29.0,0.0330,0.0228,0.0286,0.0301
17-11-30 03:18:29.0,0.0330,0.0228,0.0293,0.0301
17-11-30 03:28:29.0,0.0330,0.0235,0.0293,0.0301
17-11-30 03:38:29.0,0.0330,0.0235,0.0293,0.0301
17-11-30 03:48:29.0,0.0330,0.0228,0.0293,0.0293
17-11-30 03:58:29.0,0.0330,0.0228,0.0293,0.0293
17-11-30 04:08:29.0,0.0322,0.0228,0.0286,0.0293
17-11-30 04:18:29.0,0.0330,0.0228,0.0286,0.0293
17-11-30 04:28:29.0,0.0330,0.0228,0.0279,0.0293
17-11-30 04:38:29.0,0.0330,0.0228,0.0286,0.0293
17-11-30 04:48:29.0,0.0330,0.0235,0.0279,0.0293
17-11-30 04:58:29.0,0.0330,0.0228,0.0279,0.0293
17-11-30 05:08:29.0,0.0330,0.0228,0.0279,0.0293
17-11-30 05:18:29.0,0.0322,0.0228,0.0286,0.0293
17-11-30 05:28:29.0,0.0322,0.0228,0.0286,0.0293
17-11-30 05:38:29.0,0.0330,0.0228,0.0286,0.0293
17-11-30 05:48:29.0,0.0322,0.0228,0.0286,0.0293
17-11-30 05:58:29.0,0.0330,0.0228,0.0286,0.0293
17-11-30 06:08:29.0,0.0330,0.0235,0.0293,0.0293
17-11-30 06:18:29.0,0.0322,0.0228,0.0286,0.0293
17-11-30 06:28:29.0,0.0330,0.0235,0.0286,0.0293
17-11-30 06:38:29.0,0.0330,0.0235,0.0286,0.0293
17-11-30 06:48:29.0,0.0322,0.0228,0.0286,0.0293
17-11-30 06:58:29.0,0.0330,0.0235,0.0286,0.0293
17-11-30 07:08:29.0,0.0322,0.0228,0.0279,0.0293
17-11-30 07:18:29.0,0.0330,0.0235,0.0286,0.0293
17-11-30 07:28:29.0,0.0330,0.0228,0.0279,0.0293
17-11-30 07:38:29.0,0.0330,0.0228,0.0279,0.0293
17-11-30 07:48:29.0,0.0330,0.0228,0.0286,0.0301
17-11-30 07:58:29.0,0.0330,0.0228,0.0286,0.0301
17-11-30 08:08:29.0,0.0330,0.0228,0.0293,0.0301
17-11-30 08:18:29.0,0.0330,0.0228,0.0286,0.0301
17-11-30 08:28:29.0,0.0330,0.0228,0.0293,0.0301
17-11-30 08:38:29.0,0.0330,0.0235,0.0301,0.0301
17-11-30 08:48:29.0,0.0337,0.0235,0.0301,0.0308
17-11-30 08:58:29.0,0.0337,0.0243,0.0301,0.0315
17-11-30 09:08:29.0,0.0344,0.0243,0.0308,0.0315
17-11-30 09:18:29.0,0.0344,0.0243,0.0308,0.0315
17-11-30 09:28:29.0,0.0352,0.0250,0.0308,0.0322
17-11-30 09:38:29.0,0.0352,0.0257,0.0308,0.0322
17-11-30 09:48:29.0,0.0352,0.0257,0.0308,0.0322
17-11-30 09:58:29.0,0.0352,0.0250,0.0308,0.0322
17-11-30 10:08:29.0,0.0352,0.0257,0.0315,0.0330
17-11-30 10:18:29.0,0.0352,0.0257,0.0315,0.0337
17-11-30 10:28:29.0,0.0352,0.0264,0.0322,0.0337
17-11-30 10:38:29.0,0.0352,0.0264,0.0322,0.0337
17-11-30 10:48:29.0,0.0359,0.0264,0.0322,0.0337
17-11-30 10:58:29.0,0.0359,0.0264,0.0330,0.0337
17-11-30 11:08:29.0,0.0359,0.0279,0.0337,0.0337
17-11-30 11:18:29.0,0.0366,0.0279,0.0337,0.0344
17-11-30 11:28:29.0,0.0373,0.0279,0.0344,0.0344
17-11-30 11:38:29.0,0.0373,0.0293,0.0344,0.0344
17-11-30 11:48:29.0,0.0373,0.0293,0.0344,0.0344
17-11-30 11:58:29.0,0.0381,0.0293,0.0352,0.0344
17-11-30 12:08:29.0,0.0381,0.0293,0.0352,0.0352
17-11-30 12:18:29.0,0.0381,0.0293,0.0352,0.0352
17-11-30 12:28:29.0,0.0381,0.0293,0.0352,0.0352
17-11-30 12:38:29.0,0.0373,0.0293,0.0344,0.0344
17-11-30 12:48:29.0,0.0381,0.0293,0.0352,0.0344
17-11-30 12:58:29.0,0.0381,0.0293,0.0352,0.0352
17-11-30 13:08:29.0,0.0381,0.0293,0.0352,0.0352
17-11-30 13:18:29.0,0.0381,0.0293,0.0352,0.0352
17-11-30 13:28:29.0,0.0381,0.0293,0.0352,0.0352
17-11-30 13:38:29.0,0.0381,0.0301,0.0344,0.0352
17-11-30 13:48:29.0,0.0381,0.0293,0.0352,0.0344
17-11-30 13:58:29.0,0.0381,0.0293,0.0344,0.0344
17-11-30 14:08:29.0,0.0381,0.0293,0.0344,0.0344
17-11-30 14:18:29.0,0.0381,0.0286,0.0344,0.0344
17-11-30 14:28:29.0,0.0381,0.0293,0.0352,0.0352
17-11-30 14:38:29.0,0.0381,0.0293,0.0344,0.0352
17-11-30 14:48:29.0,0.0381,0.0293,0.0344,0.0352
17-11-30 14:58:29.0,0.0381,0.0293,0.0352,0.0352
17-11-30 15:08:29.0,0.0381,0.0286,0.0344,0.0352
17-11-30 15:18:29.0,0.0381,0.0293,0.0344,0.0352
17-11-30 15:28:29.0,0.0381,0.0286,0.0344,0.0352
17-11-30 15:38:29.0,0.0381,0.0293,0.0344,0.0352
17-11-30 15:48:29.0,0.0373,0.0286,0.0344,0.0344
17-11-30 15:58:29.0,0.0373,0.0286,0.0337,0.0344
17-11-30 16:08:29.0,0.0373,0.0286,0.0337,0.0337
17-11-30 16:18:29.0,0.0366,0.0286,0.0337,0.0337
17-11-30 16:28:29.0,0.0359,0.0279,0.0322,0.0337
17-11-30 16:38:29.0,0.0359,0.0272,0.0322,0.0330
17-11-30 16:48:29.0,0.0359,0.0272,0.0322,0.0330
17-11-30 16:58:29.0,0.0366,0.0272,0.0322,0.0330
17-11-30 17:08:29.0,0.0359,0.0272,0.0315,0.0322
17-11-30 17:18:29.0,0.0359,0.0264,0.0315,0.0322
17-11-30 17:28:29.0,0.0359,0.0264,0.0315,0.0322
17-11-30 17:38:29.0,0.0359,0.0264,0.0315,0.0322
17-11-30 17:48:29.0,0.0352,0.0257,0.0322,0.0322
17-11-30 17:58:29.0,0.0352,0.0257,0.0315,0.0322
17-11-30 18:08:29.0,0.0352,0.0264,0.0315,0.0315
17-11-30 18:18:29.0,0.0352,0.0257,0.0315,0.0315
17-11-30 18:28:29.0,0.0344,0.0250,0.0308,0.0315
17-11-30 18:38:29.0,0.0337,0.0250,0.0308,0.0315
17-11-30 18:48:29.0,0.0337,0.0250,0.0308,0.0315
17-11-30 18:58:29.0,0.0337,0.0250,0.0308,0.0308
17-11-30 19:08:29.0,0.0344,0.0250,0.0308,0.0308
17-11-30 19:18:29.0,0.0337,0.0243,0.0308,0.0308
17-11-30 19:28:29.0,0.0344,0.0250,0.0308,0.0308
17-11-30 19:38:29.0,0.0344,0.0250,0.0308,0.0308
17-11-30 19:48:29.0,0.0344,0.0243,0.0301,0.0308
17-11-30 19:58:29.0,0.0344,0.0243,0.0308,0.0308
17-11-30 20:08:29.0,0.0344,0.0243,0.0308,0.0308
17-11-30 20:18:29.0,0.0344,0.0250,0.0308,0.0315
17-11-30 20:28:29.0,0.0344,0.0243,0.0308,0.0315
17-11-30 20:38:29.0,0.0344,0.0250,0.0308,0.0315
17-11-30 20:48:29.0,0.0344,0.0243,0.0308,0.0315
17-11-30 20:58:29.0,0.0344,0.0250,0.0308,0.0315
17-11-30 21:08:29.0,0.0344,0.0243,0.0308,0.0315
17-11-30 21:18:29.0,0.0344,0.0243,0.0308,0.0315
17-11-30 21:28:29.0,0.0344,0.0243,0.0308,0.0315
17-11-30 21:38:29.0,0.0344,0.0243,0.0301,0.0308
17-11-30 21:48:29.0,0.0337,0.0243,0.0301,0.0308
17-11-30 21:58:29.0,0.0337,0.0243,0.0301,0.0308
17-11-30 22:08:29.0,0.0337,0.0235,0.0301,0.0308
17-11-30 22:18:29.0,0.0337,0.0235,0.0301,0.0308
17-11-30 22:28:29.0,0.0337,0.0235,0.0293,0.0301
17-11-30 22:38:29.0,0.0337,0.0235,0.0301,0.0301
17-11-30 22:48:29.0,0.0337,0.0235,0.0301,0.0301
17-11-30 22:58:29.0,0.0337,0.0235,0.0301,0.0301
17-11-30 23:08:29.0,0.0330,0.0235,0.0301,0.0301
17-11-30 23:18:29.0,0.0330,0.0235,0.0293,0.0301
17-11-30 23:28:29.0,0.0337,0.0235,0.0293,0.0301
17-11-30 23:38:29.0,0.0337,0.0235,0.0293,0.0301
17-11-30 23:48:29.0,0.0337,0.0235,0.0301,0.0301
17-11-30 23:58:29.0,0.0330,0.0235,0.0301,0.0301
17-12-01 00:08:29.0,0.0330,0.0235,0.0301,0.0301
17-12-01 00:18:29.0,0.0330,0.0235,0.0293,0.0301
17-12-01 00:28:29.0,0.0337,0.0228,0.0293,0.0301
17-12-01 00:38:29.0,0.0330,0.0235,0.0293,0.0301
17-12-01 00:48:29.0,0.0322,0.0228,0.0286,0.0301
17-12-01 00:58:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 01:08:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 01:18:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 01:28:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 01:38:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 01:48:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 01:58:29.0,0.0330,0.0221,0.0286,0.0301
17-12-01 02:08:29.0,0.0330,0.0228,0.0293,0.0293
17-12-01 02:18:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 02:28:29.0,0.0330,0.0235,0.0293,0.0301
17-12-01 02:38:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 02:48:29.0,0.0337,0.0228,0.0293,0.0301
17-12-01 02:58:29.0,0.0337,0.0228,0.0293,0.0301
17-12-01 03:08:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 03:18:29.0,0.0330,0.0228,0.0293,0.0293
17-12-01 03:28:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 03:38:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 03:48:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 03:58:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 04:08:29.0,0.0330,0.0228,0.0286,0.0293
17-12-01 04:18:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 04:28:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 04:38:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 04:48:29.0,0.0330,0.0221,0.0286,0.0293
17-12-01 04:58:29.0,0.0330,0.0235,0.0293,0.0293
17-12-01 05:08:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 05:18:29.0,0.0330,0.0221,0.0279,0.0301
17-12-01 05:28:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 05:38:29.0,0.0330,0.0228,0.0279,0.0301
17-12-01 05:48:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 05:58:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 06:08:29.0,0.0330,0.0221,0.0279,0.0301
17-12-01 06:18:29.0,0.0330,0.0228,0.0286,0.0293
17-12-01 06:28:29.0,0.0330,0.0228,0.0286,0.0293
17-12-01 06:38:29.0,0.0330,0.0221,0.0279,0.0301
17-12-01 06:48:29.0,0.0330,0.0221,0.0286,0.0301
17-12-01 06:58:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 07:08:29.0,0.0330,0.0228,0.0286,0.0301
17-12-01 07:18:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 07:28:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 07:38:29.0,0.0330,0.0221,0.0286,0.0301
17-12-01 07:48:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 07:58:29.0,0.0330,0.0228,0.0293,0.0301
17-12-01 08:08:29.0,0.0337,0.0235,0.0301,0.0308
17-12-01 08:18:29.0,0.0337,0.0235,0.0301,0.0308
17-12-01 08:28:29.0,0.0337,0.0235,0.0301,0.0308
17-12-01 08:38:29.0,0.0337,0.0235,0.0301,0.0308
17-12-01 08:48:29.0,0.0337,0.0243,0.0301,0.0308
17-12-01 08:58:29.0,0.0337,0.0235,0.0308,0.0308
17-12-01 09:08:29.0,0.0344,0.0235,0.0301,0.0315
17-12-01 09:18:29.0,0.0344,0.0243,0.0308,0.0315
17-12-01 09:28:29.0,0.0344,0.0243,0.0308,0.0315
17-12-01 09:38:29.0,0.0344,0.0250,0.0308,0.0315
17-12-01 09:48:29.0,0.0359,0.0243,0.0308,0.0322
17-12-01 09:58:29.0,0.0352,0.0257,0.0308,0.0322
17-12-01 10:08:29.0,0.0359,0.0257,0.0308,0.0322
17-12-01 10:18:29.0,0.0359,0.0257,0.0308,0.0330
17-12-01 10:28:29.0,0.0352,0.0257,0.0315,0.0330
17-12-01 10:38:29.0,0.0352,0.0257,0.0315,0.0330
17-12-01 10:48:29.0,0.0359,0.0257,0.0315,0.0330
17-12-01 10:58:29.0,0.0359,0.0264,0.0315,0.0337
17-12-01 11:08:29.0,0.0359,0.0264,0.0322,0.0337
17-12-01 11:18:29.0,0.0366,0.0272,0.0330,0.0344
17-12-01 11:28:29.0,0.0373,0.0272,0.0337,0.0344
17-12-01 11:38:29.0,0.0373,0.0279,0.0337,0.0344
17-12-01 11:48:29.0,0.0373,0.0279,0.0337,0.0344
17-12-01 11:58:29.0,0.0373,0.0286,0.0337,0.0344
17-12-01 12:08:29.0,0.0373,0.0286,0.0337,0.0344
17-12-01 12:18:29.0,0.0373,0.0279,0.0337,0.0344
17-12-01 12:28:29.0,0.0373,0.0279,0.0337,0.0337
17-12-01 12:38:29.0,0.0373,0.0279,0.0337,0.0344
17-12-01 12:48:29.0,0.0373,0.0279,0.0337,0.0344
17-12-01 12:58:29.0,0.0373,0.0279,0.0337,0.0344
17-12-01 13:08:29.0,0.0373,0.0279,0.0337,0.0344
17-12-01 13:18:29.0,0.0373,0.0279,0.0337,0.0344
17-12-01 13:28:29.0,0.0373,0.0286,0.0337,0.0344
17-12-01 13:38:29.0,0.0373,0.0279,0.0337,0.0344
17-12-01 13:48:29.0,0.0373,0.0286,0.0344,0.0344
17-12-01 13:58:29.0,0.0373,0.0286,0.0337,0.0344
17-12-01 14:08:29.0,0.0373,0.0286,0.0337,0.0344
17-12-01 14:18:29.0,0.0373,0.0286,0.0344,0.0344
17-12-01 14:28:29.0,0.0373,0.0286,0.0344,0.0352
17-12-01 14:38:29.0,0.0373,0.0286,0.0344,0.0352
17-12-01 14:48:29.0,0.0373,0.0279,0.0337,0.0344
17-12-01 14:58:29.0,0.0373,0.0286,0.0337,0.0344
17-12-01 15:08:29.0,0.0373,0.0286,0.0337,0.0344
17-12-01 15:18:29.0,0.0373,0.0286,0.0337,0.0344
17-12-01 15:28:29.0,0.0373,0.0286,0.0337,0.0344
17-12-01 15:38:29.0,0.0366,0.0279,0.0330,0.0344
17-12-01 15:48:29.0,0.0366,0.0272,0.0330,0.0344
17-12-01 15:58:29.0,0.0366,0.0272,0.0330,0.0337
17-12-01 16:08:29.0,0.0366,0.0272,0.0330,0.0337
17-12-01 16:18:29.0,0.0366,0.0272,0.0322,0.0337
17-12-01 16:28:29.0,0.0366,0.0272,0.0322,0.0337
17-12-01 16:38:29.0,0.0359,0.0264,0.0322,0.0330
17-12-01 16:48:29.0,0.0366,0.0272,0.0315,0.0330
17-12-01 16:58:29.0,0.0366,0.0264,0.0315,0.0330
17-12-01 17:08:29.0,0.0359,0.0264,0.0315,0.0322
17-12-01 17:18:29.0,0.0359,0.0264,0.0315,0.0322
17-12-01 17:28:29.0,0.0359,0.0264,0.0308,0.0322
17-12-01 17:38:29.0,0.0352,0.0257,0.0315,0.0315
17-12-01 17:48:29.0,0.0352,0.0257,0.0315,0.0322
17-12-01 17:58:29.0,0.0352,0.0257,0.0308,0.0315
17-12-01 18:08:29.0,0.0352,0.0250,0.0308,0.0315
17-12-01 18:18:29.0,0.0352,0.0250,0.0308,0.0315
17-12-01 18:28:29.0,0.0344,0.0250,0.0308,0.0315
17-12-01 18:38:29.0,0.0344,0.0250,0.0308,0.0315
17-12-01 18:48:29.0,0.0344,0.0250,0.0308,0.0315
17-12-01 18:58:29.0,0.0352,0.0250,0.0308,0.0315
17-12-01 19:08:29.0,0.0344,0.0250,0.0308,0.0315
17-12-01 19:18:29.0,0.0352,0.0243,0.0308,0.0315
17-12-01 19:28:29.0,0.0344,0.0243,0.0308,0.0308
17-12-01 19:38:29.0,0.0344,0.0243,0.0308,0.0308
17-12-01 19:48:29.0,0.0344,0.0243,0.0308,0.0315
17-12-01 19:58:29.0,0.0344,0.0243,0.0308,0.0308
17-12-01 20:08:29.0,0.0344,0.0243,0.0308,0.0315
17-12-01 20:18:29.0,0.0344,0.0243,0.0308,0.0308
17-12-01 20:28:29.0,0.0344,0.0243,0.0301,0.0308
17-12-01 20:38:29.0,0.0337,0.0243,0.0308,0.0308
17-12-01 20:48:29.0,0.0344,0.0243,0.0301,0.0308
17-12-01 20:58:29.0,0.0337,0.0243,0.0308,0.0308
17-12-01 21:08:29.0,0.0344,0.0243,0.0301,0.0308
17-12-01 21:18:29.0,0.0337,0.0243,0.0301,0.0308
17-12-01 21:28:29.0,0.0337,0.0243,0.0301,0.0308
17-12-01 21:38:29.0,0.0337,0.0235,0.0301,0.0308
17-12-01 21:48:29.0,0.0337,0.0235,0.0301,0.0308
17-12-01 21:58:29.0,0.0337,0.0235,0.0301,0.0308
17-12-01 22:08:29.0,0.0337,0.0235,0.0301,0.0301
17-12-01 22:18:29.0,0.0337,0.0235,0.0301,0.0308
17-12-01 22:28:29.0,0.0337,0.0235,0.0301,0.0301
17-12-01 22:38:29.0,0.0337,0.0235,0.0301,0.0301
17-12-01 22:48:29.0,0.0337,0.0235,0.0293,0.0301
17-12-01 22:58:29.0,0.0337,0.0235,0.0301,0.0301
17-12-01 23:08:29.0,0.0337,0.0235,0.0293,0.0308
17-12-01 23:18:29.0,0.0337,0.0235,0.0301,0.0301
17-12-01 23:28:29.0,0.0337,0.0235,0.0301,0.0308
17-12-01 23:38:29.0,0.0337,0.0235,0.0301,0.0308
17-12-01 23:48:29.0,0.0337,0.0235,0.0301,0.0308
17-12-01 23:58:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 00:08:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 00:18:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 00:28:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 00:38:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 00:48:29.0,0.0337,0.0235,0.0293,0.0308
17-12-02 00:58:29.0,0.0337,0.0235,0.0293,0.0308
17-12-02 01:08:29.0,0.0337,0.0235,0.0301,0.0301
17-12-02 01:18:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 01:28:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 01:38:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 01:48:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 01:58:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 02:08:29.0,0.0337,0.0243,0.0301,0.0308
17-12-02 02:18:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 02:28:29.0,0.0337,0.0228,0.0293,0.0308
17-12-02 02:38:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 02:48:29.0,0.0330,0.0235,0.0301,0.0301
17-12-02 02:58:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 03:08:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 03:18:29.0,0.0337,0.0235,0.0301,0.0308
17-12-02 03:28:29.0,0.0337,0.0235,0.0293,0.0301
17-12-02 03:38:29.0,0.0337,0.0235,0.0293,0.0301
17-12-02 03:48:29.0,0.0330,0.0228,0.0293,0.0301
17-12-02 03:58:29.0,0.0337,0.0228,0.0293,0.0301
17-12-02 04:08:29.0,0.0330,0.0235,0.0293,0.0301
17-12-02 04:18:29.0,0.0330,0.0235,0.0293,0.0301
17-12-02 04:28:29.0,0.0330,0.0228,0.0293,0.0301
17-12-02 04:38:29.0,0.0330,0.0228,0.0293,0.0301
17-12-02 04:48:29.0,0.0337,0.0228,0.0286,0.0301
17-12-02 04:58:29.0,0.0337,0.0228,0.0286,0.0301
17-12-02 05:08:29.0,0.0337,0.0228,0.0293,0.0301
17-12-02 05:18:29.0,0.0330,0.0228,0.0279,0.0301
